muestra,t,M 5A,DUT 30A,
40,20423,82.668,391.033,
41,20945,80.901,393.535,
42,21467,82.728,396.131,
43,21992,79.214,406.809,
44,22519,81.487,402.231,
45,23041,80.293,395.731,
46,23566,78.934,404.505,
47,24089,82.232,400.681,
48,24613,78.828,405.309,
49,25135,77.743,398.512,
50,25659,81.332,398.841,
51,26183,81.470,393.610,
52,26706,80.394,396.784,
53,27229,82.405,393.418,
54,27752,81.105,397.570,
55,28275,79.993,400.410,
56,28799,80.804,397.793,
57,29321,78.777,404.154,
58,29845,79.774,396.261,
59,30369,81.268,395.298,
60,30893,82.875,389.162,
61,31416,78.041,398.858,
62,31941,79.249,403.651,
63,32465,76.672,400.665,
64,32989,80.818,395.796,
65,33513,78.383,405.617,
66,34036,80.581,402.323,
67,34558,79.915,405.571,
68,35082,76.792,401.315,
69,35607,81.234,397.305,
70,36129,77.286,405.684,
71,36651,80.424,402.561,
72,37175,79.784,402.566,
73,37700,79.742,408.741,
74,38222,81.689,399.140,
75,38746,79.840,394.307,
76,39270,81.741,393.581,
77,39793,82.117,391.065,
78,40316,79.062,400.517,
79,40839,79.960,398.024,
80,41363,80.108,391.613,
81,41886,80.911,394.605,
82,42412,78.689,404.846,
83,42937,81.741,393.560,
84,43462,80.749,401.920,
85,43984,81.139,400.624,
86,44506,82.182,392.251,
87,45030,84.288,394.640,
88,45555,78.366,398.198,
89,46077,80.664,403.885,
90,46601,80.941,398.421,
91,47125,78.123,399.977,
92,47649,81.562,391.386,
93,48173,80.442,403.773,
94,48696,81.073,401.716,
95,49221,77.934,391.294,
96,49743,76.890,403.428,
97,50267,76.357,400.478,
98,50791,79.205,391.647,
99,51315,78.537,400.363,
100,51839,78.618,397.578,
101,52365,79.323,400.306,
102,52890,79.471,397.628,
103,53412,78.739,403.052,
104,53934,77.876,396.946,
105,54459,78.446,398.289,
106,54984,79.500,402.035,
107,55506,78.981,411.717,
108,56030,78.681,407.678,
109,56554,78.578,403.194,
110,57077,81.360,396.430,
111,57599,78.208,392.973,
112,58123,77.575,410.002,
113,58648,82.015,391.025,
114,59170,80.847,380.911,
115,59694,80.181,406.596,
116,60218,80.370,405.714,
117,60741,79.629,400.903,
118,61263,77.025,399.808,
119,61790,75.470,408.275,
120,62313,78.254,395.962,
121,62836,75.881,409.348,
122,63360,76.554,408.001,
123,63883,81.275,395.240,
124,64407,80.825,397.578,
125,64931,80.241,392.276,
126,65453,82.765,391.469,
127,65978,79.809,240.813,
128,66501,78.844,229.330,
129,67023,78.221,227.280,
130,67547,82.910,226.939,
muestra,t,M 5A,DUT 30A,
2,526,79.895,225.574,
3,1049,78.101,279.377,
4,1574,80.021,615.155,
5,2097,77.731,630.127,
6,2619,77.920,617.824,
7,3143,76.675,561.166,
8,3667,80.423,531.186,
9,4191,76.508,398.305,
10,4715,77.746,397.710,
11,5239,80.489,398.652,
12,5763,81.249,395.181,
13,6285,80.125,394.238,
14,6809,77.754,408.081,
15,7334,78.399,399.977,
16,7857,78.211,403.585,
17,8381,77.257,415.387,
18,8904,82.605,401.175,
19,9429,79.324,399.072,
20,9951,82.533,380.401,
21,10475,81.495,392.074,
22,10999,80.467,395.173,
23,11522,80.242,395.790,
24,12046,80.735,396.941,
25,12569,78.737,393.981,
26,13094,81.473,384.309,
27,13616,74.997,404.382,
28,14141,79.614,402.765,
29,14665,77.546,409.898,
30,15188,80.298,403.820,
31,15710,79.001,398.305,
32,16234,77.232,397.743,
33,16758,78.763,396.916,
34,17282,79.020,404.237,
35,17806,75.456,409.159,
36,18330,78.821,401.609,
37,18854,79.102,402.509,
38,19377,79.339,400.080,
39,19900,79.039,398.503,
40,20424,82.375,396.477,
41,20947,81.331,392.570,
42,21471,81.032,390.545,
43,21993,79.481,404.594,
44,22518,81.780,392.985,
45,23043,80.296,394.990,
46,23565,82.201,394.129,
47,24091,80.010,404.797,
48,24614,81.095,399.643,
49,25138,81.695,392.962,
50,25660,82.446,396.954,
51,26185,81.730,396.804,
52,26708,81.266,400.451,
53,27232,81.838,394.673,
54,27754,81.800,401.060,
55,28278,79.681,407.993,
56,28801,80.201,397.850,
57,29325,80.987,399.393,
58,29847,80.925,394.305,
59,30372,79.382,400.864,
60,30895,78.600,402.133,
61,31418,79.342,404.741,
62,31941,80.783,384.693,
63,32464,81.403,398.231,
64,32988,81.824,394.782,
65,33510,79.204,400.303,
66,34037,79.909,393.764,
67,34561,81.537,392.929,
68,35083,80.981,404.594,
69,35607,81.267,395.165,
70,36132,79.713,404.505,
71,36655,79.420,402.002,
72,37177,80.259,403.109,
73,37702,78.932,397.333,
74,38225,80.229,396.372,
75,38749,78.772,406.863,
76,39271,80.900,400.665,
77,39795,78.832,407.460,
78,40319,81.009,395.805,
79,40841,81.727,399.074,
80,41365,79.189,398.660,
81,41889,81.688,396.070,
82,42413,83.823,394.782,
83,42935,80.730,396.472,
84,43457,80.379,400.846,
85,43984,81.662,395.323,
86,44508,81.570,389.905,
87,45030,80.591,398.669,
